x,y,z
9,6.35285,c
10,0.154309,c
1,1.015868,b
11,6.727648,a
18,13.22103,b
17,4.481655,a
6,4.266057,a
1,14.21369,c
14,3.580516,a
13,8.951736,b
13,18.20061,b
11,14.83946,c
18,19.63002,a
14,3.252132,b
1,12.52855,c
3,3.564623,b
2,1.335098,c
3,9.669026,c
2,9.735747,b
10,5.204688,c
11,9.461122,a
18,8.84717,c
15,11.77703,c
15,19.04758,a
10,15.38573,a
2,14.96576,b
14,8.808158,b
11,10.78047,b
14,3.153969,c
17,14.71859,b
17,3.452979,a
14,13.34254,b
14,12.88758,b
12,8.221522,b
13,5.520807,a
13,16.80394,a
7,6.273028,b
12,11.88252,b
4,1.182845,b
14,4.621471,c
16,4.651384,a
8,12.23138,b
2,15.64359,b
18,4.447284,a
3,10.76179,a
9,12.48905,a
10,12.41727,a
2,10.82926,c
16,10.31675,b
11,15.58792,b
10,10.03527,c
6,16.22816,b
19,19.60373,a
17,13.77977,c
6,9.166846,b
3,6.5126,b
13,3.978553,b
5,16.39223,c
4,5.926232,c
0,15.24887,b
0,13.20858,b
7,6.724583,b
14,7.278719,a
12,0.529988,b
19,9.733494,a
13,9.792879,c
2,14.98301,a
11,8.729676,c
17,11.30504,b
16,16.94234,a
3,0.3017498,b
11,16.21626,c
11,14.11318,c
5,18.52936,c
15,8.51194,c
16,17.92646,c
10,3.316256,b
5,0.7965147,b
16,8.004267,a
17,5.885258,b
18,7.441383,c
1,13.38558,a
17,5.905683,b
15,6.373622,c
18,8.809185,c
14,19.77996,a
15,19.33356,b
19,11.17474,c
5,5.491466,b
7,15.39377,b
4,11.93389,a
7,1.710978,b
11,13.8677,b
2,8.302002,b
5,13.25089,c
3,11.01007,c
11,9.756475,a
14,13.14026,b
6,16.44889,a
4,18.27264,c
12,1.630806,a
13,10.26594,c
17,17.57979,b
0,7.90416,b
13,14.8424,c
18,6.642189,c
13,2.048368,c
17,8.822913,b
13,5.03185,b
5,3.309363,c
0,5.31778,b
18,11.47403,c
9,5.269569,b
16,13.51704,b
3,7.241333,c
2,7.952246,b
7,0.2912942,a
10,7.55525,c
12,9.714237,c
8,2.987137,c
14,14.12132,a
16,4.399953,a
10,1.186518,b
16,15.78516,a
9,13.08498,a
11,17.79944,b
15,12.56579,c
9,8.179942,b
19,10.98117,b
1,6.384179,b
13,15.26175,b
11,7.312437,a
13,17.65251,a
11,11.36449,c
7,1.974087,c
12,18.66801,c
18,14.99368,a
14,8.607518,c
6,18.49389,b
6,16.68896,b
7,0.2606317,a
8,4.279564,b
5,8.242718,a
5,19.1258,c
11,1.594982,b
5,10.74808,a
0,3.18835,b
17,9.571053,c
14,9.245524,a
5,14.90567,b
16,2.781768,c
8,4.234388,c
15,19.92225,a
5,5.467286,c
2,9.046862,a
0,7.980485,b
11,10.53983,a
15,1.154689,b
2,5.915891,b
4,3.063767,b
9,3.771466,a
15,5.221524,a
13,6.608983,c
15,6.878479,a
14,9.705799,c
7,6.708082,b
9,16.07228,a
15,12.60268,c
6,12.33298,c
10,17.04953,c
16,0.8788303,a
10,10.62085,b
10,18.17223,a
8,6.550651,b
3,19.3137,a
7,10.37964,b
2,4.475069,a
7,14.45839,a
16,11.8972,b
0,7.33808,b
5,3.446062,c
5,0.9742069,b
19,14.22689,c
3,6.851397,a
17,9.901066,c
9,7.20092,c
19,5.400518,b
0,11.103,c
15,6.351349,c
8,8.151788,a
8,18.24583,a
16,4.13053,b
6,1.46859,b
10,11.52315,b
0,19.50721,c
7,5.999861,c
19,15.97857,a
4,8.615882,b
2,3.664499,a
1,8.35622,b
7,15.69897,c
14,15.59298,a
9,4.866065,a
6,0.9790363,c
12,15.54075,b
19,16.05111,a
0,19.12387,c
11,18.3075,c
0,0.5749403,c
1,14.41541,a
7,18.92912,b
19,8.158929,b
2,16.10991,a
13,1.112516,a
13,12.13623,c
16,13.64975,a
7,18.8037,c
13,10.80734,b
3,1.612208,a
8,17.85033,c
6,18.91309,a
13,3.430319,b
7,0.8376959,c
8,19.86244,b
4,12.27061,b
3,19.60782,c
12,18.21397,c
3,17.26028,c
10,0.08823514,c
19,10.24741,c
18,8.505025,b
0,5.049567,b
12,17.48879,c
12,2.91267,b
15,5.688213,a
4,7.651335,a
19,15.32035,b
4,14.17958,c
18,6.227135,b
13,18.09544,b
11,12.27941,b
17,5.790204,a
4,1.137606,b
19,11.44233,c
19,9.579116,a
15,7.234751,a
11,17.52588,a
15,9.272572,a
3,3.494834,c
9,15.91063,a
1,11.30687,a
10,8.685249,a
16,2.053077,a
6,19.20577,c
11,13.99884,c
17,9.449382,a
11,13.8085,c
8,3.950751,b
9,13.84201,c
16,1.873573,a
19,8.27306,c
10,5.972903,c
4,16.82136,b
2,9.604745,b
0,17.96068,b
4,7.521592,c
18,7.374665,a
19,14.82324,a
3,15.5749,a
2,7.449433,b
8,3.466747,b
7,16.93397,b
1,11.26474,c
12,12.34044,a
15,18.34571,c
14,7.0036,a
3,1.964387,c
14,15.18272,a
9,2.770003,a
2,4.390985,c
0,7.603945,c
7,5.87172,b
4,10.80566,a
12,6.624814,b
10,16.69465,b
19,7.924229,b
6,18.95783,b
6,16.29173,a
2,11.30209,a
10,8.38746,a
1,2.058007,a
19,19.55059,c
10,2.710644,c
18,18.13849,c
16,1.063917,c
3,19.43553,b
1,8.819648,a
2,2.019388,b
11,18.25687,a
13,18.10687,c
3,16.50086,a
10,10.30386,b
15,4.941445,b
0,4.660122,b
7,19.5913,a
19,4.690381,a
5,4.777434,b
16,11.75418,b
16,1.880579,b
6,6.582624,b
6,3.456275,b
1,12.85532,a
15,6.748279,c
5,15.79675,a
15,4.94017,b
2,11.34839,b
5,16.85473,c
3,2.379667,b
3,15.60061,b
10,19.40384,c
18,3.68715,b
3,0.5950374,b
12,10.78295,b
1,8.776911,b
3,17.6525,c
12,12.19072,a
12,2.465546,c
6,14.50606,b
3,10.76236,c
17,0.7274499,a
1,11.18075,a
6,0.6365041,b
5,9.36784,b
3,13.96511,c
2,11.59288,c
11,18.86241,a
4,7.081337,a
14,19.17691,c
7,5.041282,a
9,18.89361,a
19,14.15419,c
16,11.83329,c
19,9.219605,b
13,17.20816,b
8,5.785103,a
15,12.12287,c
19,11.15755,a
14,9.629339,c
14,8.611291,a
12,10.85212,c
11,14.32294,a
14,6.267242,a
9,16.12413,c
11,10.30122,b
1,14.47237,b
13,14.15793,b
19,4.724086,b
16,2.737316,b
6,11.31286,c
3,15.61294,c
6,15.72469,b
3,7.3785,c
11,14.83502,c
0,15.57652,a
14,15.14852,c
15,6.859771,b
10,6.318228,b
10,16.01562,a
5,13.92251,c
9,7.138785,b
2,17.41425,c
11,11.2728,a
6,5.944644,a
19,9.283484,b
18,3.115322,c
17,12.33667,c
15,7.082197,c
19,18.05963,a
8,1.480701,c
4,19.38032,c
7,7.004991,a
7,7.676067,b
12,9.908531,b
15,9.717014,b
4,5.853104,b
18,3.792892,a
19,16.53788,b
8,7.356385,b
6,2.986697,b
12,10.22728,a
0,5.52496,a
18,15.88389,c
8,10.91446,b
0,19.96224,b
12,7.183461,b
3,7.999623,b
2,0.257301,c
13,15.27546,a
6,11.5483,a
7,12.42325,a
10,15.93951,c
9,8.137705,c
5,4.680206,b
18,6.009133,b
15,6.075808,c
17,17.59284,c
18,10.66837,c
16,7.599189,c
11,0.1823667,b
11,19.66676,a
17,0.1111842,a
3,17.75788,a
14,10.88937,a
2,15.89194,a
19,7.273678,b
17,5.188493,c
6,10.124,a
19,13.43641,c
2,11.5201,c
2,13.43787,c
13,8.718205,c
2,1.715826,b
3,12.56647,c
9,1.671312,a
12,7.558884,c
17,14.59518,b
11,7.992038,c
16,2.387148,c
12,12.6523,b
14,3.586314,c
7,2.430066,b
4,9.653315,c
19,3.687362,b
19,15.09431,b
14,3.231427,a
5,2.790843,b
16,16.1103,a
12,0.6482682,b
18,12.14814,a
8,4.669798,c
15,13.39993,c
2,14.59838,c
15,4.107553,c
18,13.25804,c
0,8.131014,b
17,14.9627,a
2,11.89543,b
2,19.93034,a
6,3.122101,a
18,6.547348,c
18,6.721621,a
12,10.70068,b
18,6.08125,c
11,3.316341,a
3,14.11494,b
12,7.66237,c
13,17.50917,a
18,0.2837724,a
4,10.89552,b
0,11.67561,c
16,14.56467,a
8,2.110217,b
0,12.26445,a
2,3.952902,b
5,11.9454,b
19,3.97482,a
1,4.072517,a
10,9.830152,a
5,8.19889,c
13,8.924673,a
1,16.70388,c
0,7.682985,c
11,14.86674,c
4,9.080994,c
8,16.87157,a
13,1.613039,a
10,15.11694,c
11,16.93255,a
14,1.426503,a
18,1.82288,b
2,8.450533,a
9,0.8116004,a
0,3.720525,b
3,19.84985,b
9,0.0510164,a
1,15.29872,b
18,8.867253,a
8,19.68469,a
8,19.3692,a
7,19.83798,c
19,0.1608616,b
2,16.82795,c
10,3.248973,a
1,18.12735,c
7,3.932089,b
0,8.073625,c
9,8.677841,a
5,9.46011,a
10,5.678205,c
10,19.03707,b
1,17.07382,b
17,7.223939,a
7,6.882179,b
18,5.437199,b
9,4.768533,a
13,4.996279,b
9,1.023422,c
17,11.5102,b
16,14.12829,b
11,8.694651,a
17,13.38778,b
6,16.86917,a
8,13.78613,a
4,4.546859,c
9,18.94234,a
5,19.00229,b
0,18.40316,c
12,11.7856,c
16,11.61747,b
19,11.47868,a
12,18.05408,a
5,0.8839846,c
17,2.982388,a
11,8.62756,a
3,5.050946,b
12,2.685958,b
5,16.11389,c
12,4.69152,b
18,7.94387,b
6,14.23768,a
8,16.9366,c
14,7.597128,b
0,4.743679,a
2,12.36935,b
5,15.17918,c
16,4.536943,c
9,7.420888,b
1,16.72793,c
6,18.11595,c
1,14.09994,c
0,3.190965,a
0,13.00033,b
5,5.569338,b
3,13.34452,b
16,13.05602,c
7,4.628861,c
15,2.118011,b
19,19.99281,a
2,10.42557,c
2,8.446429,a
6,18.99799,a
3,14.53377,b
7,6.754211,b
17,2.384521,b
4,10.41575,b
8,17.48811,a
14,3.375776,b
10,0.5480631,a
7,13.17237,a
9,7.150856,c
11,16.99086,b
9,11.80327,b
4,13.89729,b
9,8.353196,c
2,8.651039,b
15,16.79783,b
16,2.398006,a
18,12.49118,a
19,6.67335,b
4,11.49058,b
6,15.26481,c
17,3.013397,a
8,7.508204,a
8,2.533059,c
11,5.196191,a
15,9.500834,b
12,15.50805,c
2,13.67965,c
3,6.346002,b
14,6.528515,b
8,9.053426,a
13,16.78398,a
1,3.650894,b
1,16.55374,b
19,13.94282,b
12,12.05743,b
14,10.12022,b
5,10.64473,c
17,3.384446,b
18,3.866819,a
3,5.40004,c
16,6.658099,b
19,3.388274,c
4,17.00237,b
7,18.39828,a
8,10.14483,c
8,8.06719,a
4,15.25955,b
18,9.287511,a
0,15.03652,b
8,2.802142,b
8,0.2050825,b
16,3.114103,c
11,2.087101,a
8,19.65187,b
6,8.365625,c
0,14.46103,c
6,4.348147,a
17,14.71269,b
4,9.767947,b
7,12.66436,a
1,7.749452,a
1,12.07345,b
19,4.574862,c
6,4.642201,a
16,13.74368,a
13,9.445581,a
9,18.27975,b
5,8.449325,a
2,4.966949,b
3,0.02351426,b
2,11.5193,a
4,12.02549,c
1,15.42033,b
0,17.15746,b
18,16.46368,b
5,13.35883,a
7,9.457654,b
4,18.06262,b
2,15.64107,a
6,17.48031,c
6,12.99014,a
2,1.322627,c
13,12.42223,a
3,16.32477,b
6,17.35803,c
11,9.276509,b
9,10.06667,a
4,14.71836,a
1,7.352398,a
5,15.29381,b
16,12.47324,c
12,8.307296,a
11,15.54127,b
12,2.749144,a
17,17.41451,b
7,8.796566,a
18,3.44391,b
15,2.82264,a
11,9.56296,b
12,4.423871,a
13,9.896517,a
18,16.60091,a
5,14.90027,c
0,15.13628,b
13,15.19665,b
0,9.174225,c
17,9.363073,c
13,18.26867,c
4,10.96698,a
13,1.818962,b
10,7.165572,c
16,3.40655,b
18,14.21119,b
17,12.83927,c
16,14.86685,a
1,11.98949,c
15,6.027581,b
7,18.4037,c
1,7.030863,b
14,6.098702,b
4,4.322671,a
8,2.30401,c
17,10.5846,c
5,16.4128,c
10,5.549632,b
14,13.21873,a
11,4.842857,a
7,2.204404,b
13,12.93206,c
3,17.83485,a
11,1.196327,a
2,15.67117,b
18,4.88844,c
2,4.612139,c
18,8.280551,c
9,18.28679,a
19,7.278756,a
13,18.33434,b
13,15.43064,a
4,4.305598,a
7,15.77365,b
8,17.4088,c
14,13.06693,b
0,13.07522,b
18,15.24094,c
10,3.908073,b
18,15.16418,a
14,15.66168,a
19,3.024292,a
16,2.603583,a
18,8.818788,c
12,18.67843,c
8,2.444211,a
10,8.422797,c
14,14.49627,a
14,13.09743,a
14,19.63644,a
7,19.19221,b
16,7.507822,a
8,0.3777368,a
14,0.1230918,b
15,6.876597,c
12,18.35458,b
15,11.10068,a
17,3.4027,b
14,9.764496,a
3,2.181853,a
0,0.8369218,c
7,16.59403,a
5,1.585005,a
14,17.01237,b
1,9.688522,c
8,0.6302252,a
0,2.885326,a
6,0.7945721,c
3,8.786652,c
19,13.04344,a
1,19.49398,a
8,10.44749,b
14,0.4721841,b
16,19.21497,c
7,11.56842,a
10,19.26055,a
15,18.8524,c
7,19.09938,b
6,6.042363,b
2,3.952454,a
19,17.15348,a
19,3.328038,c
2,0.3603313,c
2,14.68897,b
9,7.518702,a
16,3.990658,a
8,8.241754,c
0,5.116699,c
12,19.38978,c
10,18.79926,a
1,16.0967,b
4,1.986797,b
1,15.18329,b
10,5.346825,b
5,9.966131,a
13,0.7093216,a
11,5.091041,c
13,7.449274,c
6,6.270526,c
0,16.34889,a
19,5.169309,c
5,4.474639,c
11,0.23717,c
13,8.672029,b
7,10.68069,a
2,13.84882,a
5,13.87487,c
5,5.917963,b
4,17.93163,c
10,13.64765,a
17,3.098552,a
1,14.28619,b
11,16.76624,c
3,12.24404,c
17,16.32333,c
7,0.8472333,c
8,8.160731,c
8,13.60211,c
17,16.56237,c
1,15.4533,a
2,18.1774,c
3,1.071718,c
17,1.508725,b
17,7.745381,b
19,19.11404,c
2,1.314862,c
3,13.82544,a
3,11.15661,b
10,5.461557,b
3,9.74323,b
14,13.60026,b
3,9.76266,c
11,0.2420552,a
13,12.16785,a
12,6.491338,c
5,15.92827,a
17,7.355916,b
18,0.07861847,c
2,3.63474,a
2,9.181893,b
12,4.891943,a
0,5.054096,c
14,4.681241,c
17,18.11557,c
9,16.0223,b
7,8.782356,a
4,3.684946,c
7,4.347037,a
0,3.505818,b
4,19.28535,c
2,19.43165,a
0,12.43175,c
5,16.28381,b
13,14.28762,a
10,0.6140792,c
12,7.53135,a
19,18.61507,c
7,15.05299,c
12,17.29428,b
0,10.61215,c
19,0.2527824,c
12,7.518603,b
12,4.565186,a
7,12.32924,a
14,17.13103,c
1,13.18223,c
13,17.53057,a
14,13.14027,c
16,12.11629,c
6,7.101764,b
0,11.2683,c
2,10.89673,b
8,3.000136,a
19,8.634181,c
5,13.2659,b
14,4.017393,c
2,4.303444,b
1,10.36115,a
15,19.08504,b
11,10.9963,c
13,5.355538,a
8,14.78385,a
19,19.05224,b
3,6.312456,a
4,8.534316,a
7,5.906323,c
6,6.201318,c
14,14.45495,b
8,17.48627,b
18,17.96177,c
3,17.09584,a
4,18.92476,a
9,11.72259,c
13,16.52892,b
0,13.36848,a
13,19.2374,b
13,13.7146,b
17,14.60286,b
16,13.51579,b
12,7.378096,a
13,2.306851,c
6,5.128709,a
17,16.04167,b
19,3.507186,c
10,2.292566,a
13,12.6892,a
2,17.37817,b
8,11.84046,a
2,10.52501,b
16,1.793881,b
1,1.788913,a
17,5.068907,c
8,4.468701,b
6,5.821614,c
15,18.782,a
8,5.366255,b
14,14.04712,b
0,4.205545,c
8,14.48278,c
4,14.30861,b
0,18.05924,c
12,14.27494,c
8,19.05207,a
19,14.74343,c
16,17.54861,b
19,19.66159,c
12,18.11289,c
6,2.934345,c
6,7.065679,c
16,3.525501,a
1,14.15166,c
17,12.90782,b
4,13.29307,b
6,10.53035,c
0,14.40818,b
9,13.77576,b
0,19.56916,b
3,17.5255,b
11,4.948633,a
11,8.221059,c
6,18.47819,a
7,1.086459,b
17,14.49844,b
16,7.933505,b
9,16.18014,a
18,7.137406,c
15,2.277758,b
13,1.916607,a
3,12.51781,b
3,7.93962,b
1,0.703913,b
0,0.8712256,a
10,19.3492,b
5,15.89237,c
12,14.60992,a
16,14.23149,a
16,3.77409,c
1,1.777546,c
8,8.75017,a
8,19.75272,a
0,15.19854,c
2,19.47072,c
4,14.22817,c
10,2.413479,b
2,6.425836,b
16,16.06853,c
2,17.05894,a
11,12.72923,c
3,14.9375,c
13,9.361627,a
17,16.39153,a
17,15.11707,b
11,5.269051,b
8,13.00783,a
19,8.792636,b
12,14.29193,b
10,14.3369,a
2,7.181454,c
16,17.13413,c
10,14.38085,a
19,13.3993,b
14,17.51241,b
13,16.34003,c
4,4.331397,c
7,15.26044,a
10,1.026343,c
11,10.12075,c
19,6.98638,a
1,14.24789,b
18,8.703677,c
1,11.91653,b
2,6.14277,a
16,11.69288,b
10,14.96025,a
15,3.648296,a
9,13.98671,b
8,9.391637,c
18,1.495344,b
15,16.02896,b
10,7.611733,b
16,5.769814,c
10,2.607627,b
10,17.03427,c
18,11.29034,a
2,0.08852468,c
6,18.16172,a
5,17.02012,b
1,1.090523,b
9,0.3426469,c
2,19.06812,c
19,4.832392,c
7,10.63248,b
11,9.120009,c
12,18.5843,a
9,7.744873,a
5,6.182498,a
11,16.00535,c
19,1.538652,c
2,1.809889,b
3,3.385657,a
1,4.010959,b
19,1.807157,a
13,3.242174,a
12,10.16722,a
16,3.106537,c
13,5.655664,c
7,0.5816687,c
3,6.765332,a
10,0.6675074,a
8,17.64538,b
4,8.129212,c
13,9.745231,a
17,14.0795,c
13,2.572317,c
8,13.00472,b
16,3.168942,b
2,8.793086,b
11,11.30568,b
4,19.54215,c
3,12.03021,a
17,9.176827,b
0,17.83315,c
17,11.3859,a
13,11.81905,a
0,17.40192,b
18,11.34915,c
8,6.448382,a
19,15.98041,a
10,16.5611,c
3,11.6667,a
2,10.58156,a
6,8.874023,b
0,5.22874,b
0,0.2566101,a
3,19.86627,a
1,7.327423,a
2,13.06997,a
19,0.2084367,a
13,13.00866,c
0,8.502137,b
4,13.78673,c
13,2.391212,a
9,2.587879,c
12,1.795639,a
10,13.72131,a
17,4.250599,c
18,4.041561,c
19,10.49932,b
12,9.70294,c
16,7.212507,b
19,14.00664,b
7,4.735034,a
9,8.805357,b
5,3.47089,b
0,15.64747,b
9,6.172014,a
3,16.8737,b
15,18.94624,a
2,12.62221,b
5,16.00508,c
13,13.88943,c
19,17.39038,c
7,3.799275,b
11,19.96915,a
16,11.37474,c
8,15.58835,c
13,1.914186,a
4,9.770043,b
5,4.419153,a
18,9.500429,a
16,3.787836,c
10,6.800809,b
18,11.19321,b
3,15.34408,b
18,16.17697,a
16,7.215223,b
3,19.197,c
4,9.731622,c
7,12.63079,c
3,6.704282,c
9,11.05587,c
8,18.3703,a
1,8.84224,b
9,16.28991,c
6,17.90348,c
19,1.550577,a
1,2.880315,b
9,0.8010374,b
4,5.706873,b
3,14.66448,b
0,7.971393,a
10,15.24741,b
9,17.95182,c
7,3.525139,b
9,9.010845,b
15,15.60388,b
1,15.9647,c
4,6.341331,b
6,18.58686,a
1,16.43381,a
0,8.524879,a
8,1.872279,c
12,0.1457981,a
16,2.591079,c
4,4.631258,c
15,6.471008,c
12,7.061846,b
16,10.13601,b
0,14.4929,b
17,9.961541,b
15,5.356083,b
6,5.482176,c
18,2.368106,b
14,0.4675649,b
9,5.426356,b
6,6.278387,a
18,8.541015,b
19,14.09202,b
10,4.456587,c
0,19.63002,b
3,17.39514,c
11,7.550288,a
0,7.567909,c
9,16.37273,a
5,5.900435,b
1,16.26419,a
4,8.552305,a
0,17.16051,c
10,5.409926,b
19,6.464584,a
12,10.57851,a
14,13.11916,a
18,18.45127,a
19,11.02984,b
14,6.023018,a
3,8.631809,a
14,4.71488,c
7,1.15855,a
4,9.296633,c
2,5.543475,c
7,12.28169,b
9,17.68393,b
12,16.21807,c
2,11.61075,a
15,5.774088,c
7,2.811971,b
11,16.00568,c
4,10.91928,b
11,0.5437892,c
7,19.4793,b
7,1.858498,c
5,7.35095,c
14,11.62929,b
19,17.69443,a
19,10.72158,a
18,10.73219,c
18,1.670475,b
10,12.67821,c
9,10.87346,b
3,6.36012,b
2,3.919668,c
2,18.87183,c
8,12.49609,c
14,16.47904,b
15,14.83163,c
6,16.60791,b
17,17.17154,b
17,16.10777,a
17,7.222198,a
19,18.64485,b
5,0.518993,c
10,9.991514,a
1,14.39551,a
6,10.90812,b
17,2.199973,c
7,7.122586,c
0,12.85313,b
17,9.841984,a
10,13.1521,b
1,16.49669,b
0,9.560057,c
11,10.5991,b
6,2.04415,a
7,13.10613,c
12,19.79149,b
6,10.47531,b
18,7.306196,b
10,18.02958,c
12,15.96665,c
7,15.40217,a
7,2.45816,a
19,14.26636,b
0,14.35417,b
3,18.96174,a
8,15.30325,b
7,8.765274,c
8,11.48494,b
15,2.086155,b
16,19.24585,b
1,11.96516,b
4,5.934202,b
12,6.084853,c
4,4.730069,b
19,3.82408,a
3,6.672754,c
6,4.037216,b
4,13.91705,a
6,17.30514,c
10,16.12466,b
17,19.0921,c
5,13.73471,c
9,19.1357,a
18,5.718585,b
0,13.72472,b
18,10.5664,b
4,5.932675,b
13,8.885288,b
12,0.04193431,b
8,10.65222,c
4,19.75062,a
0,17.29724,a
8,6.082275,c
15,0.8836792,a
7,4.946929,a
5,2.422806,a
1,10.93355,c
14,3.137557,b
8,16.85666,b
12,5.440125,c
11,3.215338,b
0,10.679,c
9,3.078415,b
3,7.996505,c
8,13.83935,b
2,2.617347,b
7,2.611407,a
13,1.922496,c
15,7.06494,a
18,0.3905705,a
0,13.719,c
2,13.20185,a
4,17.65657,b
8,12.63522,c
6,0.4054996,c
15,9.681618,a
13,11.77546,b
4,3.108038,a
19,2.973123,b
18,11.4208,a
8,9.589458,c
3,10.81178,a
11,5.644982,a
3,10.05692,a
10,11.64447,c
4,3.323137,b
8,16.7401,c
12,15.80415,a
18,12.62751,c
9,6.027367,a
9,7.481386,c
2,2.695451,a
4,7.228092,c
17,16.71981,b
6,13.39227,c
9,19.34468,c
10,13.72504,a
14,9.53486,a
18,12.62626,c
4,17.36237,c
13,16.4208,c
0,2.706599,a
18,18.42438,a
16,12.33623,a
17,4.435946,b
0,11.46073,c
16,8.362409,a
14,5.737698,b
5,18.41633,c
16,9.431051,a
11,19.37766,b
9,9.951194,b
6,15.8039,a
6,17.51603,c
2,13.08106,b
6,3.391582,a
18,4.728331,c
10,14.61269,c
